pref_id,pref_name.x,prov_id,prov_name.x,pref_area_km2,pop_start,pop_end,pref_gdp_start,pref_gdp_end,rail_start,rail_end,hsr_start,hsr_end,n_station_hsr_start,n_station_hsr_end,dist_station_start,dist_station_end,dist_hsr_station_start,dist_hsr_station_end,active_zones,n_zones,n_zone_types,sez_area_km2,pop_growth_ann,pref_gdp_growth_ann,rail_km_change,hsr_km_change,hsr_station_gain,station_access_improve_km,hsr_access_improve_km,zone_intensity_v,connectivity_gain_v,pop_growth_v,econ_growth_v,zone_band_v,conn_band_v,pop_band_v,econ_band_v,trajectory_type_v,variant,pref_name.y,prov_name.y
CHN.14.13_1,Zhangjiajie,CHN.14_1,Hunan,12632.477619672034,1517461.875,1486648.5,33514.38244975074,356441.14823294786,200.12078875996366,200.12078875996195,0,120.10712242756858,1,4,18.959714023799133,18.959714023799133,21.07378590059544,21.07378590059544,0,0,0,0,-0.0010252172313045538,0.1254801262812395,-1.7053025658242404e-12,120.10712242756858,3,0,0,0,126.10712242756807,-0.0010252172313045538,0.1254801262812395,low,low,low,mid,Mixed Transitional Pattern,conn_station_heavy,Zhangjiajie,Hunan
CHN.14.14_1,Zhuzhou,CHN.14_1,Hunan,14309.291443509992,3646501.25,4228957,33514.38244975074,356441.14823294786,811.3586081899309,985.6057925568183,0,105.72412407552395,2,5,18.86293896377329,18.86293896377329,117.66364937780585,84.27359049069271,0,1,1,0,0.007436879459666645,0.1254801262812395,174.24718436688738,105.72412407552395,3,0,33.39005888711314,0.5,163.99827938559017,0.007436879459666645,0.1254801262812395,high,mid,mid,mid,Mixed Transitional Pattern,conn_station_heavy,Zhuzhou,Hunan
CHN.14.1_1,Changde,CHN.14_1,Hunan,24089.06327360973,6052948,5992329,33514.38244975074,356441.14823294786,520.6041321826059,520.6041321826008,0,111.17131509122952,1,5,24.92887576492625,24.92887576492625,25.235773236657508,25.235773236657508,0,0,0,0,-5.031371261219331e-4,0.1254801262812395,-5.115907697472721e-12,111.17131509122952,4,0,0,0,119.17131509122798,-5.031371261219331e-4,0.1254801262812395,low,low,low,mid,Mixed Transitional Pattern,conn_station_heavy,Changde,Hunan
CHN.14.2_1,Changsha,CHN.14_1,Hunan,15221.318119416404,6440424.5,8435192,33514.38244975074,356441.14823294786,494.2403785585113,705.64282385788,0,315.5275156861359,3,12,25.205341166139263,21.57251822226388,25.205341166139263,22.88698642778806,0,1,1,0,0.0135823140227469,0.1254801262812395,211.4024452993687,315.5275156861359,9,3.6328229438753823,2.3183547383512035,0.5,407.84671810757266,0.0135823140227469,0.1254801262812395,high,high,high,mid,Mixed Transitional Pattern,conn_station_heavy,Changsha,Hunan
CHN.14.3_1,Chenzhou,CHN.14_1,Hunan,24050.14383133377,4305834.5,4831856,33514.38244975074,356441.14823294786,380.90834673374724,402.7482141822746,0,98.90623448077638,0,1,5.714998035594368,5.714998035594368,194.21589020624546,29.189092872018694,0,0,0,0,0.005779622712909882,0.1254801262812395,21.839867448527343,98.90623448077638,1,0,165.02679733422676,0,107.45819471533459,0.005779622712909882,0.1254801262812395,low,low,mid,mid,Mixed Transitional Pattern,conn_station_heavy,Chenzhou,Hunan
CHN.14.4_1,Hengyang,CHN.14_1,Hunan,19362.34827210669,6907930,7657151,33514.38244975074,356441.14823294786,501.73741029493635,587.6644131917866,0,376.5502885378575,0,8,9.167656326528725,9.167656326528725,112.67835651325832,25.94044815050327,0,0,0,0,0.005161774059157409,0.1254801262812395,85.92700289685024,376.5502885378575,8,0,86.73790836275505,0,418.3283894069126,0.005161774059157409,0.1254801262812395,low,high,mid,mid,Mixed Transitional Pattern,conn_station_heavy,Hengyang,Hunan
CHN.14.5_1,Huaihua,CHN.14_1,Hunan,35199.84186868248,4694126,4894663,33514.38244975074,356441.14823294786,727.0948808331592,765.8143620797596,0,264.7774836004779,1,5,4.680022483846828,4.680022483846828,37.39367431271203,7.54674870589797,0,0,0,0,0.002093863477157454,0.1254801262812395,38.71948124660037,264.7774836004779,4,0,29.84692560681406,0,284.39332797445803,0.002093863477157454,0.1254801262812395,low,mid,mid,mid,Mixed Transitional Pattern,conn_station_heavy,Huaihua,Hunan
CHN.14.6_1,Loudi,CHN.14_1,Hunan,10406.133542446789,3769747.5,3778209.75,33514.38244975074,356441.14823294786,340.41501454720645,558.5649911791614,0,180.7394100191515,1,3,8.545697631030302,8.545697631030302,61.51064392537583,19.09594935541694,0,0,0,0,1.1211944699640597e-4,0.1254801262812395,218.14997663195498,180.7394100191515,2,0,42.41469456995889,0,250.184403008738,1.1211944699640597e-4,0.1254801262812395,low,mid,low,mid,Mixed Transitional Pattern,conn_station_heavy,Loudi,Hunan
CHN.14.7_1,Shaoyang,CHN.14_1,Hunan,29074.89499637571,7535393.5,7720280,33514.38244975074,356441.14823294786,95.12940598068789,284.3706569303505,0,377.3582471058088,0,11,77.17561005053619,40.27532892674783,97.21661859379626,40.27532892674783,0,0,0,0,0.0012127137000272903,0.1254801262812395,189.2412509496626,377.3582471058088,11,36.90028112378836,56.94128966704842,0,566.8314657620726,0.0012127137000272903,0.1254801262812395,low,high,low,mid,Mixed Transitional Pattern,conn_station_heavy,Shaoyang,Hunan
CHN.14.8_1,Xiangtan,CHN.14_1,Hunan,6481.409571454789,2750248,2930718.25,33514.38244975074,356441.14823294786,206.48940405018806,225.23540785169564,0,195.43266660685163,2,4,9.317583546361792,9.317583546361792,36.98068608572664,36.98068608572664,0,1,1,0,0.0031828766329717872,0.1254801262812395,18.746003801507584,195.43266660685163,2,0,0,0.5,205.0564677473039,0.0031828766329717872,0.1254801262812395,high,mid,mid,mid,Mixed Transitional Pattern,conn_station_heavy,Xiangtan,Hunan
CHN.14.9_1,Xiangxi Tujia and Miao,CHN.14_1,Hunan,20214.637594197215,2471645.75,2632820.25,33514.38244975074,356441.14823294786,164.94739952131445,165.94442413097266,0,68.83741279268752,0,2,21.688453285663222,21.688453285663222,114.26207656030647,90.48279664788072,0,0,0,0,0.0031635628229862434,0.1254801262812395,0.9970246096582116,68.83741279268752,2,0,23.77927991242575,0,73.13652017558498,0.0031635628229862434,0.1254801262812395,low,low,mid,mid,Mixed Transitional Pattern,conn_station_heavy,Xiangxi Tujia and Miao,Hunan
CHN.15.10_1,Xuzhou,CHN.15_1,Jiangsu,16514.2946242233,8982913,8332220.5,42561.320102090816,673611.5796748752,987.9632902143123,1134.6598511622356,0,362.6642381191476,2,5,17.752404705586297,17.752404705586297,66.86740143052094,47.287990830928265,0,0,0,0,-0.003752652631773712,0.14807357960497924,146.69656094792322,362.6642381191476,3,0,19.579410599592677,0,412.6732064035246,-0.003752652631773712,0.14807357960497924,low,high,low,high,Activity Growth Without Population Surge,conn_station_heavy,Xuzhou,Jiangsu
CHN.15.11_1,Yancheng,CHN.15_1,Jiangsu,22123.081114953344,7980076,6680327,42561.320102090816,673611.5796748752,0,216.77844067625574,0,491.32290639068486,0,6,123.73096367119975,10.371168562021861,177.90649540318884,10.371168562021861,0,0,0,0,-0.008849659037467705,0.14807357960497924,216.77844067625574,491.32290639068486,6,113.35979510917788,167.53532684116698,0,908.4358239210953,-0.008849659037467705,0.14807357960497924,low,high,low,high,Activity Growth Without Population Surge,conn_station_heavy,Yancheng,Jiangsu
CHN.15.12_1,Yangzhou,CHN.15_1,Jiangsu,9379.740897841626,4739491.5,4490760,42561.320102090816,673611.5796748752,0,122.53260453840984,0,275.22304522873344,0,3,81.82447626143052,48.19337446080502,81.82447626143052,48.19337446080502,0,1,1,0,-0.00269176563494411,0.14807357960497924,122.53260453840984,275.22304522873344,3,33.6311018006255,33.6311018006255,0.5,418.8761319921329,-0.00269176563494411,0.14807357960497924,high,high,low,high,Activity Growth Without Population Surge,conn_station_heavy,Yangzhou,Jiangsu
CHN.15.13_1,Zhenjiang,CHN.15_1,Jiangsu,5338.228617245698,3014258.5,3629681,42561.320102090816,673611.5796748752,317.1308640888133,382.3004505093907,0,458.9648202463037,4,7,16.862330862670536,16.862330862670536,16.862330862670536,16.862330862670536,0,1,1,0,0.009332826877020084,0.14807357960497924,65.16958642057739,458.9648202463037,3,0,0,0.5,484.5156961724769,0.009332826877020084,0.14807357960497924,high,high,mid,high,Mixed Transitional Pattern,conn_station_heavy,Zhenjiang,Jiangsu
CHN.15.1_1,Changzhou,CHN.15_1,Jiangsu,6071.714180151532,3801870,5607847,42561.320102090816,673611.5796748752,225.55022500229248,247.1424740995699,0,299.2415924613345,2,5,53.46757927310131,19.423645206690974,54.17200118635876,19.423645206690974,0,1,1,0,0.019623754181280262,0.14807357960497924,21.59224909727743,299.2415924613345,3,34.04393406641033,34.74835597966779,0.5,413.8510693897487,0.019623754181280262,0.14807357960497924,high,high,high,high,Zone-Rail Synergy Growth Pole,conn_station_heavy,Changzhou,Jiangsu
CHN.15.2_1,Huai'an,CHN.15_1,Jiangsu,14353.66069158022,5329552,4841775,42561.320102090816,673611.5796748752,39.68836009831036,147.58873560506117,0,207.13384755747998,0,2,38.112957818751035,19.20976879466651,161.09695621690955,21.984421933809138,0,0,0,0,-0.0047877914650238385,0.14807357960497924,107.9003755067508,207.13384755747998,2,18.903189024084526,139.11253428310042,0,300.21352728175884,-0.0047877914650238385,0.14807357960497924,low,mid,low,high,Activity Growth Without Population Surge,conn_station_heavy,Huai'an,Jiangsu
CHN.15.3_1,Lianyungang,CHN.15_1,Jiangsu,10941.692554046365,4645972,4294283.5,42561.320102090816,673611.5796748752,318.10397076288416,375.32329132757576,0,356.2448832150463,1,7,15.513450629591434,6.313723495612166,15.513450629591434,6.313723495612166,0,3,1,0,-0.003928059312773624,0.14807357960497924,57.2193205646916,356.2448832150463,6,9.199727133979268,9.199727133979268,0.5,413.0098607863916,-0.003928059312773624,0.14807357960497924,high,high,low,high,Activity Growth Without Population Surge,conn_station_heavy,Lianyungang,Jiangsu
CHN.15.4_1,Nanjing,CHN.15_1,Jiangsu,9173.030436875088,6499532.5,10982340,42561.320102090816,673611.5796748752,724.9298770921346,1025.6083277144585,0,841.2100919132789,3,6,6.199384947326855,6.199384947326855,22.55568879560357,8.679530969284869,0,5,1,0,0.026574892443384845,0.14807357960497924,300.6784506223239,841.2100919132789,3,0,13.8761578263187,0.5,937.4136270999761,0.026574892443384845,0.14807357960497924,high,high,high,high,Zone-Rail Synergy Growth Pole,conn_station_heavy,Nanjing,Jiangsu
