pref_id,year,prov_id,pref_name,prov_name,pref_area_km2,n_zones,n_zone_types,first_zone_year,sez_area_km2,new_zones,active_zones,rail,hsr,n_station_rail,n_station_hsr,dist_station_km,dist_hsr_station_km,pop_total,gdp_value,gdp_growth_pct,gdp_unit,price_basis,pop_share_in_prov,pref_gdp_value,pref_gdp_growth_pct,ntl_total
CHN.13.5_1,2010,CHN.13_1,Jingmen,Hubei,16882.207663658108,1,1,NA,0,0,0,395.91605462083163,0,18,0,23.944022450839867,71.2845719231061,3003712.25,1648910,64.34455435676377,CNY million (nominal),nominal,0.05369917199238539,88545.1016899642,56.09631250400871,NA
CHN.13.5_1,2015,CHN.13_1,Jingmen,Hubei,16882.207663658108,1,1,NA,0,0,0,395.9160546208234,0,18,0,23.944022450839867,71.2845719231061,2951398,3066160,85.95071895979768,CNY million (nominal),nominal,0.05087173932137713,155980.8922376337,76.15982054410215,NA
CHN.13.5_1,2020,CHN.13_1,Jingmen,Hubei,16882.207663658108,1,1,NA,0,0,0,641.6818356584696,0,22,0,23.944022450839867,71.2845719231061,2900132.25,4301760,40.297962272027554,CNY million (nominal),nominal,0.048062983342117595,206755.41922178777,32.5517608315768,NA
CHN.13.6_1,2000,CHN.13_1,Jingzhou,Hubei,18854.794215516136,0,0,NA,0,0,0,117.51462310020905,0,10,1,48.20940581964915,62.218506317177216,6807554.5,357740,NA,CNY million (nominal),nominal,0.059376248958671246,21241.259302475053,NA,NA
CHN.13.6_1,2005,CHN.13_1,Jingzhou,Hubei,18854.794215516136,0,0,NA,0,0,0,117.51462310020905,0,10,1,48.20940581964915,62.218506317177216,6489568.5,1003325,180.46206742326828,CNY million (nominal),nominal,0.056536675010751124,56724.65945516187,167.04941852742343,NA
CHN.13.6_1,2010,CHN.13_1,Jingzhou,Hubei,18854.794215516136,0,0,NA,0,0,0,117.51462310022536,0,10,1,48.20940581964915,62.218506317177216,6187176,1648910,64.34455435676377,CNY million (nominal),nominal,0.05369917199238539,88545.1016899642,56.09631250400871,NA
CHN.13.6_1,2015,CHN.13_1,Jingzhou,Hubei,18854.794215516136,0,0,NA,0,0,0,117.5146231002244,60.99310992878004,10,1,48.20940581964915,54.3487858774713,5899637,3066160,85.95071895979768,CNY million (nominal),nominal,0.05087173932137713,155980.8922376337,76.15982054410215,NA
CHN.13.6_1,2020,CHN.13_1,Jingzhou,Hubei,18854.794215516136,0,0,NA,0,0,0,230.35798328700128,60.99310992878004,15,1,35.85222219196406,54.3487858774713,5626248,4301760,40.297962272027554,CNY million (nominal),nominal,0.048062983342117595,206755.41922178777,32.5517608315768,NA
CHN.13.7_1,2000,CHN.13_1,Qianjiang,Hubei,2725.7480994628086,0,0,NA,0,0,0,0,0,0,0,47.872833633533276,56.32215801546689,1097043.375,357740,NA,CNY million (nominal),nominal,0.059376248958671246,21241.259302475053,NA,NA
CHN.13.7_1,2005,CHN.13_1,Qianjiang,Hubei,2725.7480994628086,0,0,NA,0,0,0,0,0,0,0,47.872833633533276,56.32215801546689,1023990.625,1003325,180.46206742326828,CNY million (nominal),nominal,0.056536675010751124,56724.65945516187,167.04941852742343,NA
CHN.13.7_1,2010,CHN.13_1,Qianjiang,Hubei,2725.7480994628086,0,0,NA,0,0,0,0,0,0,0,47.872833633533276,56.32215801546689,955835.1875,1648910,64.34455435676377,CNY million (nominal),nominal,0.05369917199238539,88545.1016899642,56.09631250400871,NA
CHN.13.7_1,2015,CHN.13_1,Qianjiang,Hubei,2725.7480994628086,0,0,NA,0,0,0,0,51.00577542198759,0,1,22.257999948719476,22.257999948719476,892247.9375,3066160,85.95071895979768,CNY million (nominal),nominal,0.05087173932137713,155980.8922376337,76.15982054410215,NA
CHN.13.7_1,2020,CHN.13_1,Qianjiang,Hubei,2725.7480994628086,0,0,NA,0,0,0,6.20876501178301,51.00577542198759,1,1,22.257999948719476,22.257999948719476,832921.8125,4301760,40.297962272027554,CNY million (nominal),nominal,0.048062983342117595,206755.41922178777,32.5517608315768,NA
CHN.13.8_1,2000,CHN.13_1,Shennongjia,Hubei,4464.212606627556,0,0,NA,0,0,0,0,0,0,0,135.2863250237479,143.30443232119302,91519.6640625,357740,NA,CNY million (nominal),nominal,0.059376248958671246,21241.259302475053,NA,NA
CHN.13.8_1,2005,CHN.13_1,Shennongjia,Hubei,4464.212606627556,0,0,NA,0,0,0,0,0,0,0,135.2863250237479,143.30443232119302,85777.2734375,1003325,180.46206742326828,CNY million (nominal),nominal,0.056536675010751124,56724.65945516187,167.04941852742343,NA
CHN.13.8_1,2010,CHN.13_1,Shennongjia,Hubei,4464.212606627556,0,0,NA,0,0,0,0,0,0,0,120.57950555991896,120.57950555991896,80416.6484375,1648910,64.34455435676377,CNY million (nominal),nominal,0.05369917199238539,88545.1016899642,56.09631250400871,NA
CHN.13.8_1,2015,CHN.13_1,Shennongjia,Hubei,4464.212606627556,0,0,NA,0,0,0,0,0,0,0,120.57950555991896,120.57950555991896,75412.140625,3066160,85.95071895979768,CNY million (nominal),nominal,0.05087173932137713,155980.8922376337,76.15982054410215,NA
CHN.13.8_1,2020,CHN.13_1,Shennongjia,Hubei,4464.212606627556,0,0,NA,0,0,0,0,0,0,0,120.57950555991896,120.57950555991896,70739.8046875,4301760,40.297962272027554,CNY million (nominal),nominal,0.048062983342117595,206755.41922178777,32.5517608315768,NA
CHN.13.9_1,2000,CHN.13_1,Shiyan,Hubei,33287.30657790964,1,1,NA,0,0,0,353.67968793053825,0,12,0,38.795069516259744,196.93415001809782,3465906.5,357740,NA,CNY million (nominal),nominal,0.059376248958671246,21241.259302475053,NA,NA
CHN.13.9_1,2005,CHN.13_1,Shiyan,Hubei,33287.30657790964,1,1,NA,0,0,0,353.67968793053825,0,12,0,38.795069516259744,196.93415001809782,3428559.75,1003325,180.46206742326828,CNY million (nominal),nominal,0.056536675010751124,56724.65945516187,167.04941852742343,NA
CHN.13.9_1,2010,CHN.13_1,Shiyan,Hubei,33287.30657790964,1,1,NA,0,0,0,353.6796879305319,0,12,0,38.795069516259744,196.93415001809782,3391666.5,1648910,64.34455435676377,CNY million (nominal),nominal,0.05369917199238539,88545.1016899642,56.09631250400871,NA
CHN.13.9_1,2015,CHN.13_1,Shiyan,Hubei,33287.30657790964,1,1,NA,0,0,0,353.67968793052887,0,12,0,38.795069516259744,196.93415001809782,3355221.5,3066160,85.95071895979768,CNY million (nominal),nominal,0.05087173932137713,155980.8922376337,76.15982054410215,NA
CHN.13.9_1,2020,CHN.13_1,Shiyan,Hubei,33287.30657790964,1,1,NA,0,0,0,353.6796879305266,86.78502701989551,12,3,38.795069516259744,59.657051213730945,3319220.25,4301760,40.297962272027554,CNY million (nominal),nominal,0.048062983342117595,206755.41922178777,32.5517608315768,NA
CHN.14.10_1,2000,CHN.14_1,Yiyang,Hunan,15851.68467895246,1,1,NA,0,0,0,257.0579672610416,0,11,0,29.62009445594652,66.39894884190116,4439582,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.10_1,2005,CHN.14_1,Yiyang,Hunan,15851.68467895246,1,1,NA,0,0,0,257.0579672610416,0,11,0,29.62009445594652,66.39894884190116,4443594,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.10_1,2010,CHN.14_1,Yiyang,Hunan,15851.68467895246,1,1,NA,0,0,0,303.93564691707724,0,15,0,29.62009445594652,66.39894884190116,4447879.5,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.10_1,2015,CHN.14_1,Yiyang,Hunan,15851.68467895246,1,1,NA,0,0,0,303.9356469170906,0,15,0,29.62009445594652,66.39894884190116,4452453.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.10_1,2020,CHN.14_1,Yiyang,Hunan,15851.68467895246,1,1,NA,0,0,0,303.93564691709247,0,15,0,29.62009445594652,66.39894884190116,4457334,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.11_1,2000,CHN.14_1,Yongzhou,Hunan,24922.735774143464,0,0,NA,0,0,0,98.42847865039893,0,7,1,90.77070711742839,94.88233577567533,4835026,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.11_1,2005,CHN.14_1,Yongzhou,Hunan,24922.735774143464,0,0,NA,0,0,0,98.42847865039893,0,7,1,90.77070711742839,94.88233577567533,4761044.5,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.11_1,2010,CHN.14_1,Yongzhou,Hunan,24922.735774143464,0,0,NA,0,0,0,314.8131986394636,0,13,1,42.56638399129711,94.88233577567533,4688379,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.11_1,2015,CHN.14_1,Yongzhou,Hunan,24922.735774143464,0,0,NA,0,0,0,314.8131986394607,72.4966676210569,13,2,42.56638399129711,94.88233577567533,4617010.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.11_1,2020,CHN.14_1,Yongzhou,Hunan,24922.735774143464,0,0,NA,0,0,0,314.8131986394612,72.4966676210569,13,2,42.56638399129711,94.88233577567533,4546922.5,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.12_1,2000,CHN.14_1,Yueyang,Hunan,19478.36845887024,0,0,NA,0,0,0,453.9348382812065,0,25,0,19.683586989380082,94.71362984137166,5489275.5,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.12_1,2005,CHN.14_1,Yueyang,Hunan,19478.36845887024,0,0,NA,0,0,0,453.9348382812065,0,25,0,19.683586989380082,94.71362984137166,5724725,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.12_1,2010,CHN.14_1,Yueyang,Hunan,19478.36845887024,0,0,NA,0,0,0,453.9348382812953,189.574664589989,25,2,19.683586989380082,31.039351813595065,5971415.5,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.12_1,2015,CHN.14_1,Yueyang,Hunan,19478.36845887024,0,0,NA,0,0,0,453.93483828128797,189.574664589989,25,2,19.683586989380082,31.039351813595065,6229836.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.12_1,2020,CHN.14_1,Yueyang,Hunan,19478.36845887024,0,0,NA,0,0,0,716.0059729767402,189.574664589989,38,2,6.868495935687247,31.039351813595065,6500500.5,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.13_1,2000,CHN.14_1,Zhangjiajie,Hunan,12632.477619672034,0,0,NA,0,0,0,200.12078875996366,0,14,1,18.959714023799133,21.07378590059544,1517461.875,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.13_1,2005,CHN.14_1,Zhangjiajie,Hunan,12632.477619672034,0,0,NA,0,0,0,200.12078875996366,0,14,1,18.959714023799133,21.07378590059544,1509644.25,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.13_1,2010,CHN.14_1,Zhangjiajie,Hunan,12632.477619672034,0,0,NA,0,0,0,200.12078875997557,0,14,1,18.959714023799133,21.07378590059544,1501904.625,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.13_1,2015,CHN.14_1,Zhangjiajie,Hunan,12632.477619672034,0,0,NA,0,0,0,200.12078875995715,0,14,1,18.959714023799133,21.07378590059544,1494240.25,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.13_1,2020,CHN.14_1,Zhangjiajie,Hunan,12632.477619672034,0,0,NA,0,0,0,200.12078875996195,120.10712242756858,14,4,18.959714023799133,21.07378590059544,1486648.5,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.14_1,2000,CHN.14_1,Zhuzhou,Hunan,14309.291443509992,1,1,NA,0,0,0,811.3586081899309,0,36,2,18.86293896377329,117.66364937780585,3646501.25,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.14_1,2005,CHN.14_1,Zhuzhou,Hunan,14309.291443509992,1,1,NA,0,0,0,811.3586081899309,0,36,2,18.86293896377329,117.66364937780585,3784058.5,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.14_1,2010,CHN.14_1,Zhuzhou,Hunan,14309.291443509992,1,1,NA,0,0,0,826.789706978463,38.708594410303746,36,3,18.86293896377329,85.80431760230917,3926851,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.14_1,2015,CHN.14_1,Zhuzhou,Hunan,14309.291443509992,1,1,NA,0,0,0,985.6057925567864,77.16853072499171,41,4,18.86293896377329,84.27359049069271,4075080.75,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.14_1,2020,CHN.14_1,Zhuzhou,Hunan,14309.291443509992,1,1,NA,0,0,0,985.6057925568183,105.72412407552395,41,5,18.86293896377329,84.27359049069271,4228957,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.1_1,2000,CHN.14_1,Changde,Hunan,24089.06327360973,0,0,NA,0,0,0,520.6041321826059,0,13,1,24.92887576492625,25.235773236657508,6052948,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.1_1,2005,CHN.14_1,Changde,Hunan,24089.06327360973,0,0,NA,0,0,0,520.6041321826059,0,13,1,24.92887576492625,25.235773236657508,6037620.5,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.1_1,2010,CHN.14_1,Changde,Hunan,24089.06327360973,0,0,NA,0,0,0,520.6041321826309,0,13,1,24.92887576492625,25.235773236657508,6022411,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.1_1,2015,CHN.14_1,Changde,Hunan,24089.06327360973,0,0,NA,0,0,0,520.604132182626,0,13,1,24.92887576492625,25.235773236657508,6007315.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.1_1,2020,CHN.14_1,Changde,Hunan,24089.06327360973,0,0,NA,0,0,0,520.6041321826008,111.17131509122952,14,5,24.92887576492625,25.235773236657508,5992329,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.2_1,2000,CHN.14_1,Changsha,Hunan,15221.318119416404,1,1,NA,0,0,0,494.2403785585113,0,13,3,25.205341166139263,25.205341166139263,6440424.5,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.2_1,2005,CHN.14_1,Changsha,Hunan,15221.318119416404,1,1,NA,0,0,0,494.2403785585113,0,13,3,25.205341166139263,25.205341166139263,6889270,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.2_1,2010,CHN.14_1,Changsha,Hunan,15221.318119416404,1,1,NA,0,0,0,542.4669004883872,80.82007232073434,14,4,21.57251822226388,22.88698642778806,7369823.5,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.2_1,2015,CHN.14_1,Changsha,Hunan,15221.318119416404,1,1,NA,0,0,0,544.2594739655567,218.91144453662352,14,4,21.57251822226388,22.88698642778806,7884329,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.2_1,2020,CHN.14_1,Changsha,Hunan,15221.318119416404,1,1,NA,0,0,0,705.64282385788,315.5275156861359,20,12,21.57251822226388,22.88698642778806,8435192,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.3_1,2000,CHN.14_1,Chenzhou,Hunan,24050.14383133377,0,0,NA,0,0,0,380.90834673374724,0,35,0,5.714998035594368,194.21589020624546,4305834.5,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.3_1,2005,CHN.14_1,Chenzhou,Hunan,24050.14383133377,0,0,NA,0,0,0,380.90834673374724,0,35,0,5.714998035594368,194.21589020624546,4431610.5,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.3_1,2010,CHN.14_1,Chenzhou,Hunan,24050.14383133377,0,0,NA,0,0,0,380.9083467337416,98.90623448077638,35,1,5.714998035594368,29.189092872018694,4561131.5,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.3_1,2015,CHN.14_1,Chenzhou,Hunan,24050.14383133377,0,0,NA,0,0,0,402.7482141822737,98.90623448077638,37,1,5.714998035594368,29.189092872018694,4694508,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.3_1,2020,CHN.14_1,Chenzhou,Hunan,24050.14383133377,0,0,NA,0,0,0,402.7482141822746,98.90623448077638,37,1,5.714998035594368,29.189092872018694,4831856,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.4_1,2000,CHN.14_1,Hengyang,Hunan,19362.34827210669,0,0,NA,0,0,0,501.73741029493635,0,43,0,9.167656326528725,112.67835651325832,6907930,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.4_1,2005,CHN.14_1,Hengyang,Hunan,19362.34827210669,0,0,NA,0,0,0,501.73741029493635,0,43,0,9.167656326528725,112.67835651325832,7087920.5,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.4_1,2010,CHN.14_1,Hengyang,Hunan,19362.34827210669,0,0,NA,0,0,0,501.7374102949296,156.84381760621764,43,3,9.167656326528725,25.94044815050327,7272702.5,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.4_1,2015,CHN.14_1,Hengyang,Hunan,19362.34827210669,0,0,NA,0,0,0,587.6644131917731,256.71959635148977,44,5,9.167656326528725,25.94044815050327,7462402.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.4_1,2020,CHN.14_1,Hengyang,Hunan,19362.34827210669,0,0,NA,0,0,0,587.6644131917866,376.5502885378575,44,8,9.167656326528725,25.94044815050327,7657151,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.5_1,2000,CHN.14_1,Huaihua,Hunan,35199.84186868248,0,0,NA,0,0,0,727.0948808331592,0,61,1,4.680022483846828,37.39367431271203,4694126,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.5_1,2005,CHN.14_1,Huaihua,Hunan,35199.84186868248,0,0,NA,0,0,0,727.0948808331592,0,61,1,4.680022483846828,37.39367431271203,4743310,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.5_1,2010,CHN.14_1,Huaihua,Hunan,35199.84186868248,0,0,NA,0,0,0,727.094880833172,0,61,1,4.680022483846828,37.39367431271203,4793125,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.5_1,2015,CHN.14_1,Huaihua,Hunan,35199.84186868248,0,0,NA,0,0,0,765.814362079698,205.40128516617972,61,4,4.680022483846828,7.54674870589797,4843575,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.5_1,2020,CHN.14_1,Huaihua,Hunan,35199.84186868248,0,0,NA,0,0,0,765.8143620797596,264.7774836004779,61,5,4.680022483846828,7.54674870589797,4894663,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.6_1,2000,CHN.14_1,Loudi,Hunan,10406.133542446789,0,0,NA,0,0,0,340.41501454720645,0,19,1,8.545697631030302,61.51064392537583,3769747.5,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.6_1,2005,CHN.14_1,Loudi,Hunan,10406.133542446789,0,0,NA,0,0,0,340.41501454720645,0,19,1,8.545697631030302,61.51064392537583,3771804.25,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.6_1,2010,CHN.14_1,Loudi,Hunan,10406.133542446789,0,0,NA,0,0,0,412.3868212786613,0,23,1,8.545697631030302,61.51064392537583,3773899,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.6_1,2015,CHN.14_1,Loudi,Hunan,10406.133542446789,0,0,NA,0,0,0,558.5649911791588,180.7394100191515,25,3,8.545697631030302,19.09594935541694,3776033.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.6_1,2020,CHN.14_1,Loudi,Hunan,10406.133542446789,0,0,NA,0,0,0,558.5649911791614,180.7394100191515,25,3,8.545697631030302,19.09594935541694,3778209.75,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.7_1,2000,CHN.14_1,Shaoyang,Hunan,29074.89499637571,0,0,NA,0,0,0,95.12940598068789,0,4,0,77.17561005053619,97.21661859379626,7535393.5,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.7_1,2005,CHN.14_1,Shaoyang,Hunan,29074.89499637571,0,0,NA,0,0,0,95.12940598068789,0,4,0,77.17561005053619,97.21661859379626,7580746.5,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.7_1,2010,CHN.14_1,Shaoyang,Hunan,29074.89499637571,0,0,NA,0,0,0,284.37065693035,0,12,3,66.22639430435396,89.24035631789128,7626678,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.7_1,2015,CHN.14_1,Shaoyang,Hunan,29074.89499637571,0,0,NA,0,0,0,284.37065693035316,168.80359170024298,12,6,66.22639430435396,81.2204415881119,7673188.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.7_1,2020,CHN.14_1,Shaoyang,Hunan,29074.89499637571,0,0,NA,0,0,0,284.3706569303505,377.3582471058088,12,11,40.27532892674783,40.27532892674783,7720280,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.8_1,2000,CHN.14_1,Xiangtan,Hunan,6481.409571454789,1,1,NA,0,0,0,206.48940405018806,0,17,2,9.317583546361792,36.98068608572664,2750248,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.8_1,2005,CHN.14_1,Xiangtan,Hunan,6481.409571454789,1,1,NA,0,0,0,206.48940405018806,0,17,2,9.317583546361792,36.98068608572664,2794038.25,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.8_1,2010,CHN.14_1,Xiangtan,Hunan,6481.409571454789,1,1,NA,0,0,0,223.12737783678173,50.07649081896497,17,2,9.317583546361792,36.98068608572664,2838695,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.8_1,2015,CHN.14_1,Xiangtan,Hunan,6481.409571454789,1,1,NA,0,0,0,225.2354078517101,152.822897268833,17,3,9.317583546361792,36.98068608572664,2884245.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.8_1,2020,CHN.14_1,Xiangtan,Hunan,6481.409571454789,1,1,NA,0,0,0,225.23540785169564,195.43266660685163,17,4,9.317583546361792,36.98068608572664,2930718.25,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.14.9_1,2000,CHN.14_1,Xiangxi Tujia and Miao,Hunan,20214.637594197215,0,0,NA,0,0,0,164.94739952131445,0,13,0,21.688453285663222,114.26207656030647,2471645.75,359100,NA,CNY million (nominal),nominal,0.0933288288770558,33514.38244975074,NA,NA
CHN.14.9_1,2005,CHN.14_1,Xiangxi Tujia and Miao,Hunan,20214.637594197215,0,0,NA,0,0,0,164.94739952131445,0,13,0,21.688453285663222,114.26207656030647,2510667,970295,170.20189362294627,CNY million (nominal),nominal,0.09138210365085407,88667.59826190546,164.56581258761912,NA
CHN.14.9_1,2010,CHN.14_1,Xiangxi Tujia and Miao,Hunan,20214.637594197215,0,0,NA,0,0,0,164.94739952130718,0,13,0,21.688453285663222,114.26207656030647,2550533.5,1581490,62.99063686816897,CNY million (nominal),nominal,0.08942568371692504,141425.8245414798,59.501133800576866,NA
CHN.14.9_1,2015,CHN.14_1,Xiangxi Tujia and Miao,Hunan,20214.637594197215,0,0,NA,0,0,0,164.9473995213134,0,13,0,21.688453285663222,114.26207656030647,2591249.5,2881170,82.18072830052672,CNY million (nominal),nominal,0.08746122915358727,251990.66960044103,78.17868159328489,NA
CHN.14.9_1,2020,CHN.14_1,Xiangxi Tujia and Miao,Hunan,20214.637594197215,0,0,NA,0,0,0,165.94442413097266,68.83741279268752,14,2,21.688453285663222,90.48279664788072,2632820.25,4169370,44.71100282177032,CNY million (nominal),nominal,0.08549040939828988,356441.14823294786,41.45013733965808,NA
CHN.15.10_1,2000,CHN.15_1,Xuzhou,Jiangsu,16514.2946242233,0,0,NA,0,0,0,987.9632902143123,0,15,2,17.752404705586297,66.86740143052094,8982913,863510,NA,CNY million (nominal),nominal,0.04928874026020639,42561.320102090816,NA,NA
CHN.15.10_1,2005,CHN.15_1,Xuzhou,Jiangsu,16514.2946242233,0,0,NA,0,0,0,987.9632902143123,0,15,2,17.752404705586297,66.86740143052094,8815334,2540515,194.20794200414585,CNY million (nominal),nominal,0.053034136353641514,134734.0189184716,216.56447355318943,NA
CHN.15.10_1,2010,CHN.15_1,Xuzhou,Jiangsu,16514.2946242233,0,0,NA,0,0,0,987.9632902143294,0,15,2,17.752404705586297,66.86740143052094,8651066,4217520,66.01043489213801,CNY million (nominal),nominal,0.056829640931606716,239680.14722186996,77.89133668379769,NA
CHN.15.10_1,2015,CHN.15_1,Xuzhou,Jiangsu,16514.2946242233,0,0,NA,0,0,0,1123.1170313779019,135.5487226565551,16,3,17.752404705586297,55.971439118587554,8490048,7187600,70.42242834651644,CNY million (nominal),nominal,0.0606379628643439,435841.4218837582,81.84293815553416,NA
